area,condo_complex,bathrooms,new_address,legal_status,furniture_state,frontage,floors,bedrooms
52.7,0,,"Bắc Từ Liêm, Hà Nội",,Full,7.0,5.0,6.0
60.0,0,5.0,"Thanh Trì, Hà Nội",Have certificate,Full,4.1,5.0,5.0
100.0,0,3.0,"Gia Lâm, Hà Nội",Have certificate,Full,4.0,3.0,4.0
104.0,0,,"Dĩ An, Bình Dương",Have certificate,Basic,5.0,,
168.0,0,4.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,8.0,1.0,4.0
66.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,4.0,2.0,2.0
47.0,0,4.0,"Long Biên, Hà Nội",,Full,3.7,4.0,4.0
160.0,1,2.0,"Biên Hòa, Đồng Nai",Sale contract,,,3.0,2.0
30.0,0,2.0,"Hà Đông, Hà Nội",Have certificate,,3.5,2.0,2.0
46.0,0,2.0,"Hải Châu, Đà Nẵng",Have certificate,Full,4.5,2.0,2.0
25.0,0,3.0,"Thanh Xuân, Hà Nội",Have certificate,Full,,4.0,3.0
68.0,0,,"Hóc Môn, Hồ Chí Minh",Have certificate,Basic,4.0,,2.0
80.0,1,,"Quận 9, Hồ Chí Minh",,,6.0,3.0,
90.0,0,,"Tân Bình, Hồ Chí Minh",Have certificate,,5.0,1.0,
41.0,0,5.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,5.4,6.0,4.0
60.0,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,4.0,4.0,4.0
43.0,0,5.0,"Thanh Xuân, Hà Nội",Have certificate,Full,7.5,5.0,4.0
57.0,1,1.0,"Hà Đông, Hà Nội",Have certificate,,,,1.0
65.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,,5.0,,5.0
32.0,0,4.0,"Long Biên, Hà Nội",,,3.0,5.0,3.0
66.0,0,,"Bình Thạnh, Hồ Chí Minh",,,,4.0,5.0
80.0,0,2.0,"Quận 2, Hồ Chí Minh",,,,1.0,2.0
35.0,0,4.0,"Quận 6, Hồ Chí Minh",,,3.5,5.0,4.0
40.0,0,,"Hoàng Mai, Hà Nội",Have certificate,,,4.0,4.0
39.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Basic,,4.0,4.0
100.0,0,1.0,"Bình Tân, Hồ Chí Minh",Have certificate,,4.0,1.0,2.0
100.0,0,3.0,"Quận 7, Hồ Chí Minh",Have certificate,,,,3.0
38.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Full,3.2,4.0,3.0
80.0,0,5.0,"Quận 10, Hồ Chí Minh",Have certificate,,4.5,2.0,5.0
75.0,1,4.0,"Thủy Nguyên, Hải Phòng",Have certificate,,5.0,,4.0
104.0,0,5.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,5.0,3.0,5.0
80.0,1,,"Văn Giang, Hưng Yên",,,5.0,5.0,
42.0,0,2.0,"Long Biên, Hà Nội",Have certificate,Full,5.2,5.0,4.0
35.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,,4.3,6.0,3.0
62.0,0,,"Bắc Từ Liêm, Hà Nội",,,,5.0,
43.0,0,,"Đống Đa, Hà Nội",Have certificate,Full,,4.0,
36.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,,3.7,4.0,5.0
57.0,0,2.0,"Quận 11, Hồ Chí Minh",Have certificate,Basic,3.8,3.0,3.0
60.0,0,,"Quận 3, Hồ Chí Minh",Have certificate,Full,,5.0,8.0
155.0,0,1.0,"Hòa Vang, Đà Nẵng",Have certificate,,5.0,2.0,2.0
28.0,0,,"Hoàng Mai, Hà Nội",Have certificate,Full,,5.0,
36.0,0,,"Phú Nhuận, Hồ Chí Minh",,,,5.0,
56.0,0,4.0,"Quận 9, Hồ Chí Minh",Have certificate,Full,,4.0,4.0
35.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Basic,,5.0,3.0
64.0,0,5.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,4.0,4.0,5.0
42.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,Basic,4.0,4.0,4.0
73.0,0,2.0,"Long Biên, Hà Nội",Have certificate,Basic,4.0,2.0,2.0
43.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,3.0,3.0
50.0,0,2.0,"Hà Đông, Hà Nội",Have certificate,Full,3.4,2.0,2.0
90.0,1,3.0,"Bến Lức, Long An",Have certificate,,,2.0,3.0
55.0,0,3.0,"Thanh Xuân, Hà Nội",Have certificate,,4.5,4.0,4.0
65.0,0,5.0,"Thanh Xuân, Hà Nội",Have certificate,,4.0,5.0,4.0
74.0,0,2.0,"Liên Chiểu, Đà Nẵng",Have certificate,,4.0,2.0,2.0
31.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Basic,,5.0,4.0
75.0,1,3.0,"Thủy Nguyên, Hải Phòng",Have certificate,,5.0,3.0,3.0
19.0,0,1.0,"Tân Phú, Hồ Chí Minh",Have certificate,,,2.0,1.0
42.0,0,5.0,"Đống Đa, Hà Nội",Have certificate,Basic,3.5,5.0,9.0
55.0,0,9.0,"Long Biên, Hà Nội",Have certificate,Full,8.1,6.0,9.0
40.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Full,3.6,5.0,4.0
76.0,0,2.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,4.0,2.0,4.0
50.0,0,3.0,"Quận 4, Hồ Chí Minh",Have certificate,,5.0,3.0,3.0
35.0,0,,"Bắc Từ Liêm, Hà Nội",Have certificate,,,5.0,
129.5,1,3.0,"Biên Hòa, Đồng Nai",Sale contract,,,2.0,4.0
43.0,0,4.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,4.3,4.0,3.0
35.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,,5.0,3.0
58.0,0,3.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Full,4.4,4.0,5.0
45.0,0,,"Long Biên, Hà Nội",Have certificate,,4.0,4.0,3.0
67.5,1,2.0,"Bến Lức, Long An",,,4.0,2.0,3.0
60.0,1,4.0,"Dĩ An, Bình Dương",Have certificate,Full,5.0,4.0,3.0
61.0,0,1.0,"Thủ Đức, Hồ Chí Minh",,,,1.0,2.0
65.0,0,1.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,,1.0,2.0
36.0,0,5.0,"Hà Đông, Hà Nội",Have certificate,Basic,,5.0,5.0
36.0,0,,"Long Biên, Hà Nội",Have certificate,Full,,,
54.0,1,2.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,,2.0,2.0
90.0,1,,"Bến Lức, Long An",,,,,
40.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,,4.0,4.0,3.0
117.0,1,,"Biên Hòa, Đồng Nai",Have certificate,,11.0,,
33.0,0,,"Long Biên, Hà Nội",,,,6.0,
152.0,1,3.0,"Đông Anh, Hà Nội",,Full,6.8,3.0,3.0
37.0,0,3.0,"Thanh Trì, Hà Nội",Have certificate,Basic,3.4,4.0,3.0
180.0,0,,"Long Biên, Hà Nội",Have certificate,Full,,2.0,
38.5,0,7.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,4.0,5.0,6.0
40.0,0,2.0,"Quận 12, Hồ Chí Minh",Sale contract,Basic,,1.0,2.0
14.0,0,,"Ba Đình, Hà Nội",Have certificate,,,3.0,
27.0,0,3.0,"Hoàn Kiếm, Hà Nội",Have certificate,,5.3,3.0,3.0
90.0,0,3.0,"Sơn Trà, Đà Nẵng",Have certificate,Full,5.0,3.0,3.0
64.0,0,2.0,"Thanh Khê, Đà Nẵng",Have certificate,Full,5.0,2.0,2.0
54.0,0,3.0,"Lê Chân, Hải Phòng",,,,4.0,4.0
26.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,3.5,3.0,3.0
55.0,0,3.0,"Long Biên, Hà Nội",Have certificate,Full,5.0,5.0,4.0
35.6,0,4.0,"Quận 3, Hồ Chí Minh",,,,4.0,5.0
36.0,0,3.0,"Cầu Giấy, Hà Nội",Have certificate,Basic,3.5,5.0,3.0
38.0,0,,"Hà Đông, Hà Nội",Have certificate,Full,5.1,5.0,
148.0,0,,"Quận 12, Hồ Chí Minh",Have certificate,,,,
52.0,0,,"Lê Chân, Hải Phòng",,,,,
80.0,0,,"Bắc Từ Liêm, Hà Nội",Have certificate,Full,,4.0,6.0
73.0,0,5.0,"Quận 12, Hồ Chí Minh",Have certificate,,4.0,4.0,4.0
44.0,0,2.0,"Quận 10, Hồ Chí Minh",Have certificate,Basic,3.5,2.0,3.0
35.0,0,,"Hà Đông, Hà Nội",Have certificate,Full,4.0,5.0,
48.0,0,,"Lê Chân, Hải Phòng",Have certificate,,,4.0,4.0
51.0,0,3.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,5.1,3.0,4.0
150.0,0,2.0,"Củ Chi, Hồ Chí Minh",Have certificate,,6.0,,5.0
155.3,0,,"Vũng Tàu, Bà Rịa Vũng Tàu",,,4.9,,
80.0,0,2.0,"Vĩnh Cửu, Đồng Nai",Have certificate,Basic,5.0,2.0,3.0
309.0,0,3.0,"Vĩnh Cửu, Đồng Nai",Have certificate,Basic,7.88,2.0,4.0
35.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,3.5,5.0,4.0
40.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,4.3,5.0,3.0
49.5,0,4.0,"Quận 12, Hồ Chí Minh",Have certificate,,,3.0,3.0
97.0,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,,,3.0,5.0
60.0,0,6.0,"Bình Tân, Hồ Chí Minh",Have certificate,,4.0,5.0,6.0
52.0,0,4.0,"Hóc Môn, Hồ Chí Minh",Have certificate,Full,4.0,3.0,3.0
41.0,0,,"Cầu Giấy, Hà Nội",Have certificate,,,4.0,
130.0,0,5.0,"Củ Chi, Hồ Chí Minh",Have certificate,Full,6.0,1.0,5.0
120.0,0,,"Tân Phú, Hồ Chí Minh",,,,2.0,
80.0,0,,"Bắc Giang, Bắc Giang",Sale contract,,,,
36.0,0,4.0,"Chương Mỹ, Hà Nội",Have certificate,Basic,,5.0,4.0
30.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,Basic,3.3,3.0,3.0
67.0,0,1.0,"Hải Châu, Đà Nẵng",Have certificate,,4.3,1.0,2.0
33.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,4.0,5.0,3.0
40.4,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,Full,4.0,3.0,2.0
37.0,0,5.0,"Ba Đình, Hà Nội",Have certificate,Basic,10.0,7.0,5.0
45.0,0,4.0,"Cầu Giấy, Hà Nội",Have certificate,Basic,4.68,5.0,3.0
80.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,4.0,2.0,3.0
60.0,0,2.0,"Bình Chánh, Hồ Chí Minh",Have certificate,Full,5.0,2.0,2.0
146.0,0,,"Quận 2, Hồ Chí Minh",,,5.3,1.0,
54.0,0,5.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.0,4.0,4.0
140.0,1,,"Thủy Nguyên, Hải Phòng",Sale contract,,,3.0,
32.0,0,,"Đống Đa, Hà Nội",Have certificate,Full,,4.0,
27.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,,2.0,2.0
35.0,0,3.0,"Hoàn Kiếm, Hà Nội",Have certificate,Basic,3.0,3.0,4.0
75.0,0,1.0,"Hóc Môn, Hồ Chí Minh",Have certificate,Full,8.0,1.0,3.0
64.6,0,,"Bình Tân, Hồ Chí Minh",Have certificate,,4.0,,
39.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",,,3.0,2.0,2.0
86.4,0,2.0,"Sơn Trà, Đà Nẵng",Have certificate,Basic,4.8,2.0,3.0
30.0,0,,"Đống Đa, Hà Nội",Have certificate,Full,,5.0,
58.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,4.0,4.0,4.0
38.0,0,3.0,"Nam Từ Liêm, Hà Nội",Have certificate,Basic,,4.0,4.0
28.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,Full,,4.0,3.0
36.0,0,,"Quận 10, Hồ Chí Minh",Have certificate,Full,,5.0,
87.0,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,4.0,3.0,4.0
81.0,0,5.0,"Quận 9, Hồ Chí Minh",Have certificate,,,4.0,4.0
41.7,0,3.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,5.0,2.0,3.0
100.0,0,,"Sa Pa, Lào Cai",,,,2.0,
40.0,0,3.0,"Bình Tân, Hồ Chí Minh",Have certificate,,,,3.0
22.0,0,3.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Basic,2.8,3.0,2.0
30.0,0,2.0,"Quận 6, Hồ Chí Minh",Have certificate,,,2.0,3.0
28.0,0,4.0,"Thanh Xuân, Hà Nội",Have certificate,Full,3.4,4.0,3.0
34.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,,5.0,3.0
50.0,0,,"Thanh Xuân, Hà Nội",Have certificate,Full,7.3,3.0,
87.0,0,1.0,"Biên Hòa, Đồng Nai",Have certificate,,,1.0,1.0
28.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,10.5,4.0,3.0
63.2,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,,4.0,2.0,2.0
39.0,0,7.0,"Quận 1, Hồ Chí Minh",Have certificate,Full,6.5,4.0,7.0
60.0,0,1.0,"Hóc Môn, Hồ Chí Minh",Have certificate,Basic,4.0,,2.0
161.0,0,,"Quận 12, Hồ Chí Minh",Have certificate,,,,
64.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
160.0,1,4.0,"Biên Hòa, Đồng Nai",,,8.0,,3.0
58.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,42.0,2.0,3.0
43.0,0,,"Hoàng Mai, Hà Nội",Have certificate,,5.0,6.0,3.0
43.0,0,,"Đống Đa, Hà Nội",Have certificate,Full,,5.0,
40.0,0,4.0,"Tân Bình, Hồ Chí Minh",Have certificate,,,4.0,3.0
64.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,,,3.0,3.0
43.0,0,3.0,"Cầu Giấy, Hà Nội",Have certificate,Full,,4.0,4.0
50.0,0,,"Quận 8, Hồ Chí Minh",,,4.0,4.0,
32.0,0,3.0,"Phú Nhuận, Hồ Chí Minh",,,4.4,2.0,3.0
70.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,,1.0,2.0
88.0,1,4.0,"Yên Mỹ, Hưng Yên",Sale contract,,55.0,5.0,4.0
45.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Full,5.0,5.0,3.0
60.0,0,2.0,"Hải Châu, Đà Nẵng",Have certificate,Full,5.0,2.0,2.0
30.0,0,3.0,"Hai Bà Trưng, Hà Nội",,,,4.0,4.0
120.0,1,,"Từ Sơn, Bắc Ninh",Have certificate,,6.0,3.0,
90.0,1,3.0,"Bến Lức, Long An",Sale contract,,6.0,,4.0
63.9,1,1.0,"Nha Trang, Khánh Hòa",Have certificate,Basic,4.0,1.0,2.0
45.0,0,4.0,"Tây Hồ, Hà Nội",Have certificate,,,5.0,3.0
33.0,0,,"Cầu Giấy, Hà Nội",Have certificate,Full,4.0,5.0,3.0
107.0,0,2.0,"Tân An, Long An",Have certificate,,,2.0,3.0
240.0,1,5.0,"Cần Giuộc, Long An",,Basic,12.0,3.0,4.0
122.7,0,6.0,"Tân An, Long An",Have certificate,,4.5,3.0,5.0
70.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,5.0,2.0,3.0
48.0,0,4.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
73.5,0,5.0,"Quận 7, Hồ Chí Minh",Have certificate,,42.0,4.0,4.0
30.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Basic,4.48,5.0,3.0
75.0,1,2.0,"Thuận An, Bình Dương",,,,2.0,2.0
72.0,0,5.0,"Bình Tân, Hồ Chí Minh",,,4.0,3.0,4.0
72.0,0,,"Gò Vấp, Hồ Chí Minh",Have certificate,,,2.0,
62.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,4.4,2.0,3.0
31.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,4.0,5.0,3.0
35.0,0,,"Thanh Xuân, Hà Nội",Have certificate,Full,,5.0,4.0
117.0,1,2.0,"Biên Hòa, Đồng Nai",Sale contract,,,2.0,3.0
31.5,0,4.0,"Quận 6, Hồ Chí Minh",Have certificate,Full,3.5,5.0,5.0
60.0,0,4.0,"Ba Đình, Hà Nội",Have certificate,,4.0,4.0,4.0
48.0,0,3.0,"Nha Trang, Khánh Hòa",Have certificate,Basic,6.0,3.0,3.0
42.0,0,2.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,5.0,,3.0
49.4,0,3.0,"Hoài Đức, Hà Nội",Have certificate,,5.9,3.0,3.0
50.0,0,2.0,"Quận 2, Hồ Chí Minh",,,,2.0,2.0
80.0,0,1.0,"Hoàng Mai, Hà Nội",Have certificate,,5.0,1.0,1.0
92.6,0,6.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.2,4.0,6.0
88.0,0,1.0,"Hà Đông, Hà Nội",Have certificate,Basic,,3.0,2.0
64.0,0,5.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,,4.0,4.0
35.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,,,4.0,3.0
100.0,1,2.0,"Cần Giuộc, Long An",Have certificate,,,1.0,3.0
60.0,0,4.0,"Thủ Đức, Hồ Chí Minh",,,6.0,3.0,4.0
30.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,4.2,5.0,3.0
40.0,0,,"Hai Bà Trưng, Hà Nội",,,,,5.0
45.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",,,4.0,3.0,4.0
62.4,0,1.0,"Dĩ An, Bình Dương",Have certificate,,,1.0,2.0
56.0,0,4.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,,3.0,4.0
55.0,0,,"Hà Đông, Hà Nội",Have certificate,Basic,,4.0,
114.6,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
40.0,0,3.0,"Quận 11, Hồ Chí Minh",Have certificate,,,2.0,3.0
38.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,2.0,2.0
56.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,,2.0,2.0
61.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,5.6,2.0,3.0
52.0,1,5.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,,4.0,4.0
42.1,0,4.0,"Vũng Tàu, Bà Rịa Vũng Tàu",Have certificate,Full,4.8,4.0,3.0
47.0,0,3.0,"Hai Bà Trưng, Hà Nội",Have certificate,,8.0,4.0,4.0
114.8,0,4.0,"Quận 12, Hồ Chí Minh",Have certificate,,41.0,3.0,5.0
39.0,0,3.0,"Nhà Bè, Hồ Chí Minh",Have certificate,Basic,,4.0,3.0
45.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,3.3,3.0,3.0
100.0,0,2.0,"Phan Thiết, Bình Thuận",Have certificate,,,,2.0
36.0,0,3.0,"Nam Từ Liêm, Hà Nội",Have certificate,,4.0,5.0,4.0
43.0,0,,"Thanh Xuân, Hà Nội",Have certificate,,3.8,5.0,
68.0,0,1.0,"Quận 12, Hồ Chí Minh",Have certificate,,4.25,1.0,1.0
61.0,0,,"Bắc Từ Liêm, Hà Nội",Have certificate,,4.3,4.0,
62.0,0,,"Hóc Môn, Hồ Chí Minh",Have certificate,,4.0,,
154.0,0,2.0,"Ninh Kiều, Cần Thơ",Have certificate,Full,7.0,1.0,2.0
83.6,0,5.0,"Quận 7, Hồ Chí Minh",Have certificate,,,4.0,4.0
50.0,0,3.0,"Quận 9, Hồ Chí Minh",Have certificate,Basic,,3.0,3.0
67.5,0,3.0,"Quận 12, Hồ Chí Minh",Have certificate,,,2.0,4.0
52.0,0,4.0,"Hoàng Mai, Hà Nội",,Full,4.0,4.0,4.0
35.0,0,,"Thanh Trì, Hà Nội",Have certificate,Full,,,
35.0,0,,"Tây Hồ, Hà Nội",Have certificate,,4.7,5.0,3.0
167.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,5.4,1.0,3.0
108.9,0,2.0,"Nha Trang, Khánh Hòa",Have certificate,Full,6.47,2.0,5.0
79.0,0,2.0,"Nha Trang, Khánh Hòa",Have certificate,,,2.0,2.0
148.0,0,1.0,"Hóc Môn, Hồ Chí Minh",Have certificate,Full,8.2,1.0,2.0
130.0,1,4.0,"Quận 9, Hồ Chí Minh",Have certificate,,7.0,3.0,4.0
100.0,0,2.0,"Ngũ Hành Sơn, Đà Nẵng",Have certificate,,5.0,1.0,3.0
100.0,0,,"Gò Vấp, Hồ Chí Minh",,,,,
70.0,0,3.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,4.2,3.0,3.0
61.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,,4.0,
39.7,0,4.0,"Đống Đa, Hà Nội",Have certificate,Full,,5.0,3.0
70.5,0,,"Quận 9, Hồ Chí Minh",,,,,
35.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,,4.0,5.0,3.0
40.4,0,5.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,,5.4,5.0,4.0
41.0,0,4.0,"Ba Đình, Hà Nội",Have certificate,Full,,6.0,4.0
58.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,4.0,2.0,3.0
90.0,0,3.0,"Thuận An, Bình Dương",Have certificate,Full,,3.0,4.0
34.0,0,,"Hà Đông, Hà Nội",Have certificate,,,5.0,3.0
65.0,0,,"Long Biên, Hà Nội",Have certificate,,,5.0,
33.0,0,5.0,"Quận 10, Hồ Chí Minh",,,,5.0,3.0
80.0,0,3.0,"Nhà Bè, Hồ Chí Minh",Have certificate,Full,4.0,2.0,3.0
209.0,1,,"Vinh, Nghệ An",,,,,
64.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,,5.5,5.0,5.0
40.0,0,3.0,"Nam Từ Liêm, Hà Nội",,Full,3.9,4.0,4.0
50.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.0,5.0,6.0
32.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,3.2,2.0,2.0
80.0,0,3.0,"Plei Ku, Gia Lai",Have certificate,Full,4.5,2.0,3.0
33.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,4.15,5.0,3.0
76.0,0,2.0,"Quận 12, Hồ Chí Minh",,,5.0,2.0,2.0
30.0,0,4.0,"Tây Hồ, Hà Nội",Have certificate,Basic,3.5,5.0,3.0
55.0,0,5.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,5.0,5.0,5.0
48.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,,2.0,3.0
100.0,0,,"Liên Chiểu, Đà Nẵng",,,,,
85.0,0,8.0,"Huyện Khoái Châu, Hưng Yên",Have certificate,Full,10.0,9.0,4.0
60.0,0,5.0,"Tân Phú, Hồ Chí Minh",,,,4.0,4.0
90.0,1,,"Phú Quốc, Kiên Giang",Sale contract,,7.5,5.0,
107.8,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,5.0,2.0,5.0
30.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,,6.0,3.0
25.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,3.0,2.0,3.0
59.0,0,3.0,"Long Biên, Hà Nội",Have certificate,Full,5.2,3.0,3.0
48.0,0,,"Tân Bình, Hồ Chí Minh",Have certificate,,4.0,,
81.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,,4.0,2.0,3.0
90.0,1,4.0,"Nha Trang, Khánh Hòa",Have certificate,,4.5,3.0,4.0
52.5,0,2.0,"Hai Bà Trưng, Hà Nội",Have certificate,,5.0,2.0,2.0
68.0,0,3.0,"Ngô Quyền, Hải Phòng",Have certificate,Full,4.4,3.0,3.0
250.0,1,3.0,"Tân Uyên, Bình Dương",Sale contract,,,2.0,3.0
50.0,0,3.0,"Biên Hòa, Đồng Nai",Have certificate,,6.0,3.0,3.0
61.0,0,1.0,"Sơn Trà, Đà Nẵng",Have certificate,Full,3.3,1.0,1.0
54.0,0,,"Hoàng Mai, Hà Nội",Have certificate,Basic,,,5.0
275.0,0,2.0,"Vĩnh Cửu, Đồng Nai",Have certificate,Full,22.0,1.0,3.0
150.0,1,2.0,"Bến Cát, Bình Dương",Have certificate,Full,8.0,2.0,3.0
50.0,0,3.0,"An Dương, Hải Phòng",Have certificate,Basic,4.5,3.0,3.0
36.0,0,4.0,"Hoài Đức, Hà Nội",Have certificate,Full,3.8,5.0,3.0
55.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,,4.5,4.0,4.0
44.0,0,4.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,4.0,5.0,3.0
32.0,0,5.0,"Hà Đông, Hà Nội",Have certificate,Full,4.0,4.0,5.0
32.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,3.8,5.0,3.0
60.0,1,4.0,"Thanh Xuân, Hà Nội",Have certificate,Full,,5.0,6.0
104.0,0,4.0,"Quận 2, Hồ Chí Minh",Have certificate,,7.5,2.0,4.0
115.0,0,,"Hoàng Mai, Hà Nội",Have certificate,Basic,,,
106.0,0,2.0,"Dĩ An, Bình Dương",Have certificate,,,2.0,3.0
90.0,0,1.0,"Ngũ Hành Sơn, Đà Nẵng",,,,1.0,2.0
188.0,0,3.0,"Dĩ An, Bình Dương",Have certificate,Full,6.0,2.0,4.0
100.0,1,3.0,"Bàu Bàng, Bình Dương",Have certificate,,,2.0,4.0
36.0,0,,"Quận 7, Hồ Chí Minh",Have certificate,,,2.0,2.0
28.0,0,2.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,3.2,2.0,2.0
51.0,0,5.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,4.0,3.0,4.0
58.5,1,4.0,"Văn Giang, Hưng Yên",Sale contract,,4.5,5.0,4.0
85.0,0,3.0,"Liên Chiểu, Đà Nẵng",Have certificate,Full,5.0,3.0,3.0
138.0,1,6.0,"Nha Trang, Khánh Hòa",Have certificate,,6.0,4.0,5.0
46.0,0,5.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,4.6,4.0,4.0
113.0,0,2.0,"Quận 12, Hồ Chí Minh",,,5.0,1.0,2.0
50.0,0,9.0,"Cầu Giấy, Hà Nội",Have certificate,Full,4.5,5.0,9.0
66.0,0,,"Nam Từ Liêm, Hà Nội",Have certificate,,,6.0,8.0
54.0,0,,"Thủ Đức, Hồ Chí Minh",,,,4.0,4.0
48.0,0,5.0,"Hà Đông, Hà Nội",Have certificate,Full,4.0,5.0,4.0
580.0,0,2.0,"Bảo Lâm, Lâm Đồng",Have certificate,Full,,,2.0
39.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,4.4,2.0,2.0
56.0,0,,"Quận 3, Hồ Chí Minh",Have certificate,,,2.0,3.0
31.0,0,3.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,,4.0,2.0
75.5,0,7.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,3.6,5.0,5.0
60.0,0,6.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,3.4,4.0,5.0
